"(PDH-CSV 4.0) (","\\DESKTOP-INSGQFC\Memory\Cache Bytes","\\DESKTOP-INSGQFC\Memory\Committed Bytes","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Access Methods\Page Splits/sec","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Buffer Manager\Buffer cache hit ratio","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:General Statistics\User Connections","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Free Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Maximum Workspace Memory (KB)","\\DESKTOP-INSGQFC\MSSQL$SQLEXPRESS:Memory Manager\Total Server Memory (KB)","\\DESKTOP-INSGQFC\Processor(_Total)\% Processor Time"
"11/11/2022 01:34:28.223","308572160","8962854912","0","100","0","8656","1353240","207848","9.957094786611087045"
"11/11/2022 01:34:43.220","308121600","8993316864","0.46676122004288150835","100","1","18936","1353240","220000","13.107092530342601577"
"11/11/2022 01:34:58.211","307916800","9023840256","0","100","1","18904","1322880","220000","12.03317523629856467"
"11/11/2022 01:35:13.213","307531776","8982892544","0","100","1","9136","4800","208928","13.021302482793606359"
"11/11/2022 01:35:28.225","308121600","8979054592","0","100","1","9072","1320480","208960","12.281367134637488192"
"11/11/2022 01:35:43.221","307961856","8991936512","0","100","1","8920","1320480","208976","12.124449732287922998"
"11/11/2022 01:35:58.212","308830208","8990769152","0","100","1","8904","1320480","208976","13.59355916475682946"
"11/11/2022 01:36:13.218","308097024","8990064640","0","100","1","8888","1320480","208976","12.796094110003753741"
"11/11/2022 01:36:28.212","308682752","8973795328","0","100","1","9136","1331040","208976","14.836570214886556585"
"11/11/2022 01:36:43.224","308232192","8990785536","0","100","1","9008","1331040","208984","10.202622469205868683"
"11/11/2022 01:36:58.213","314466304","9032048640","0","100","1","9008","1272840","208992","13.922096155529805728"
"11/11/2022 01:37:13.221","310169600","9023000576","0","100","1","8992","1291920","208992","10.485855081278462109"
"11/11/2022 01:37:28.207","310722560","9001918464","0","100","1","9144","4800","208992","14.633651520663438106"
"11/11/2022 01:37:43.211","310263808","9018228736","0","100","1","9040","1304880","208992","12.473189158029175161"
"11/11/2022 01:37:58.221","310865920","9018802176","0","100","1","9008","1304880","208992","11.491278932184712858"
"11/11/2022 01:38:13.205","311181312","9040105472","0","100","1","9000","1265640","208992","18.496610104667553287"
"11/11/2022 01:38:28.215","310906880","9011220480","0","100","1","8952","1265640","208992","12.645616699251016612"
"11/11/2022 01:38:43.215","311214080","9010745344","0","100","1","9016","1299960","208272","12.216430079450390167"
"11/11/2022 01:38:58.221","308469760","9011433472","0","100","1","8896","1299960","208272","10.711618888635465296"
"11/11/2022 01:39:13.219","309063680","9000849408","0","100","1","8864","1299960","208272","10.900402521944918988"
"11/11/2022 01:39:28.205","306782208","9003921408","0","100","1","8864","1299960","208288","8.3909002189160410978"
"11/11/2022 01:39:43.207","307302400","8999219200","0.066657482154392225238","100","1","8592","1307520","208648","11.965085677026010558"
"11/11/2022 01:39:58.222","307134464","9003991040","0","100","1","8560","1307520","208672","11.348314892608858173"
"11/11/2022 01:40:13.212","307339264","8999690240","0","100","1","8520","1307520","208672","9.8104550304342179601"
"11/11/2022 01:40:28.226","307183616","8999804928","0","100","1","8440","1307520","208672","11.865328041016798721"
"11/11/2022 01:40:43.218","307511296","8987226112","0","100","1","8408","4800","208696","11.19099047584134432"
"11/11/2022 01:40:58.205","307310592","8995983360","0","100","1","8368","1309200","208696","12.114133464521959382"
"11/11/2022 01:41:13.210","307376128","9001816064","0","100","1","8304","1309200","208696","10.832578097503109404"
"11/11/2022 01:41:28.219","308006912","9012400128","0","100","1","8232","1309200","208696","11.308342554822869985"
"11/11/2022 01:41:43.212","307511296","9014296576","0","100","1","8168","1309200","208704","10.138308828128227645"
"11/11/2022 01:41:58.227","308109312","8987267072","0","100","1","8368","1308360","208704","11.389147040799862509"
"11/11/2022 01:42:13.227","307691520","8990003200","0","100","1","8328","1308360","208704","11.497279176408515156"
"11/11/2022 01:42:28.224","308322304","8991502336","0","100","1","8248","1308360","208704","9.0214956751787376277"
"11/11/2022 01:42:43.222","307875840","9008312320","0","100","1","8160","1308360","208704","12.982686731493508603"
"11/11/2022 01:42:58.221","308744192","8983834624","0","100","1","8360","4800","208704","15.424751521832147816"
"11/11/2022 01:43:13.213","308330496","8989274112","0","100","1","8312","1308360","208704","11.473117472946526618"
"11/11/2022 01:43:28.223","308883456","8993800192","0","100","1","8240","1308360","208704","12.280655604565438921"
"11/11/2022 01:43:43.228","308424704","9004621824","0","100","1","8920","1308360","208712","10.931437399839015967"
"11/11/2022 01:43:58.213","308768768","9003081728","0","100","1","8760","1308360","208712","10.837362086333401479"
"11/11/2022 01:44:13.213","308842496","8984707072","0","100","1","8728","1308120","208448","13.112763056210564372"
"11/11/2022 01:44:28.214","309186560","8990052352","0","100","1","8664","1308120","208464","11.307947060593336985"
"11/11/2022 01:44:43.230","308715520","9025908736","0","100","1","16496","1308120","217128","9.8192336246042408732"
"11/11/2022 01:44:58.219","308211712","9017528320","0","100","1","16488","1308120","217128","9.4417967311857591284"
"11/11/2022 01:45:13.218","307519488","8989294592","0","100","1","8720","1305960","208832","14.951602988266643024"
"11/11/2022 01:45:28.208","308137984","8989540352","0","100","1","8648","1305960","208832","10.370686217794688133"
"11/11/2022 01:45:43.221","307703808","9008189440","0","100","1","8472","1305960","208832","11.394964899536519809"
"11/11/2022 01:45:58.219","308338688","9005678592","0","100","1","8440","1305960","208832","8.8537809397925002486"
"11/11/2022 01:46:13.209","308408320","8981303296","0","100","1","8680","4800","208832","10.906809832319630971"
"11/11/2022 01:46:28.218","308699136","8989782016","0","100","1","8616","1305240","208832","14.646276254968814357"
"11/11/2022 01:46:43.205","308502528","9004584960","0","100","1","8496","1305240","208832","12.331566678095850165"
"11/11/2022 01:46:58.219","307519488","9005043712","0","100","1","8472","1305240","208832","12.956053227468212086"
"11/11/2022 01:47:13.212","308109312","9005391872","0","100","1","8456","1305240","208832","10.804940211139236084"
"11/11/2022 01:47:28.215","307687424","8984514560","0","100","1","8680","1306200","208832","13.276921724338663466"
"11/11/2022 01:47:43.230","308248576","9001418752","0","100","1","8552","1306200","208832","9.422559558875198249"
"11/11/2022 01:47:58.220","307781632","9010544640","0","100","1","8536","1306200","208832","9.9308920989218947284"
"11/11/2022 01:48:13.218","306987008","8987627520","0","100","1","8512","1447560","208832","14.414589004466794364"
"11/11/2022 01:48:28.203","306548736","8974544896","0","100","1","8672","4800","208840","15.732608851306927988"
"11/11/2022 01:48:43.217","306847744","8991047680","0","100","1","9120","1370160","208840","10.492848826859146882"
"11/11/2022 01:48:58.212","306753536","8992075776","0","100","1","9008","1355880","208840","10.165469567887319258"
"11/11/2022 01:49:13.216","307318784","8994107392","0","100","1","8976","1341000","208840","9.9041371561236388743"
"11/11/2022 01:49:28.223","307236864","8992722944","0","100","1","8952","1341000","208840","11.576539252954088255"
"11/11/2022 01:49:43.211","307757056","8978395136","0","100","1","8352","1325400","208456","12.288245566142697029"
"11/11/2022 01:49:58.214","307306496","8984088576","0","100","1","8296","1325400","208456","11.030515192773904687"
"11/11/2022 01:50:13.214","308961280","9073786880","0","100","1","8256","1268160","208456","18.85605191106060019"
"11/11/2022 01:50:28.222","308195328","9075904512","0","100","1","8240","1268160","208512","11.884371049171582158"
"11/11/2022 01:50:43.219","308346880","9064660992","0","100","1","8192","1279560","208544","15.360077893462475984"
"11/11/2022 01:50:58.213","308916224","9075482624","0","100","1","8104","1293600","208544","10.068246125534130897"
"11/11/2022 01:51:13.220","308199424","9053634560","0","100","1","8064","1293600","208544","12.238208505327531128"
"11/11/2022 01:51:28.218","308797440","9034584064","0","100","1","8000","1293600","208544","13.846669029450065835"
"11/11/2022 01:51:43.207","308355072","9010188288","0","100","1","8160","4800","208544","12.066700896971605417"
"11/11/2022 01:51:58.220","308965376","9018220544","0","100","1","8112","1310400","208544","11.459986170460878085"
"11/11/2022 01:52:13.217","308731904","9016905728","0","100","1","8056","1310400","208544","10.635224959681533363"
"11/11/2022 01:52:28.231","309317632","9020014592","0","100","1","8000","1310400","208544","10.575844861895111748"
"11/11/2022 01:52:43.216","308883456","9035280384","0","100","1","7904","1310400","208544","12.400729008443523327"
"11/11/2022 01:52:58.228","308740096","9004007424","0","100","1","8128","1312080","208544","13.880893922436188248"
"11/11/2022 01:53:13.216","308273152","9010458624","0","100","1","8072","1312080","208544","12.522400770386743929"
"11/11/2022 01:53:28.230","308854784","9013530624","0","100","1","8008","1312080","208544","11.698520365168086244"
"11/11/2022 01:53:43.224","308142080","9027444736","0","100","1","8808","1312080","208544","11.32043709931884834"
"11/11/2022 01:53:58.213","308727808","9003503616","0","100","1","8776","4800","208448","15.471861730059488949"
"11/11/2022 01:54:13.223","308277248","9011097600","0","100","1","8680","1317480","208448","11.373949924728975702"
"11/11/2022 01:54:28.215","308887552","9022087168","0","100","1","8648","1317480","208464","10.382108597335049538"
"11/11/2022 01:54:43.219","308428800","9039089664","0","100","1","16632","1317480","217280","11.751395391359531928"
"11/11/2022 01:54:58.216","309002240","9039290368","0","100","1","16608","1317480","217280","12.119907001987096251"
"11/11/2022 01:55:13.225","307798016","9010688000","0","100","1","8728","1314600","208904","12.970373229544229332"
"11/11/2022 01:55:28.224","308428800","9009926144","0","100","1","8696","1314600","208920","8.2751533551930105403"
"11/11/2022 01:55:43.221","308023296","9034326016","0","100","1","8560","1314600","208936","13.9639320164328673"
"11/11/2022 01:55:58.215","308682752","9034063872","0","100","1","8544","1314600","208936","12.828377471632402163"
"11/11/2022 01:56:13.219","308219904","9005084672","0","100","1","8792","1307040","208936","15.805412723953725873"
"11/11/2022 01:56:28.204","308871168","9008635904","0","100","1","8728","1307040","208936","11.302408321309853179"
"11/11/2022 01:56:43.211","308404224","9030066176","0","100","1","8600","1307040","208936","12.853838072397561376"
"11/11/2022 01:56:58.218","308989952","9027428352","0","100","1","8584","1307040","208936","9.6304604457472802181"
"11/11/2022 01:57:13.209","308793344","9003638784","0","100","1","8760","4800","208936","11.609831788506674854"
"11/11/2022 01:57:28.221","308871168","9011466240","0","100","1","8704","1315200","208936","12.026493984193809439"
"11/11/2022 01:57:43.219","309448704","9034686464","0","100","1","8584","1315200","208936","8.6689112328439676958"
"11/11/2022 01:57:58.204","309006336","9027739648","0","100","1","8560","1315200","208936","13.208773786940531281"
"11/11/2022 01:58:13.207","309596160","9026056192","0","100","1","8536","1315200","208936","12.976044785598283227"
"11/11/2022 01:58:28.218","309133312","9005146112","0","100","1","8752","1312680","208936","11.844120885198039517"
"11/11/2022 01:58:43.213","309768192","9023488000","0","100","1","9200","1312680","208936","10.220253787124921274"
"11/11/2022 01:58:58.225","309280768","9021710336","0","100","1","9104","1312680","208936","10.578342508652005094"
"11/11/2022 01:59:13.223","309899264","9025015808","0","100","1","9064","1312680","208936","9.5457831448369052652"
"11/11/2022 01:59:28.219","309526528","9009913856","0","100","1","8768","4800","208456","14.102696072455778165"
"11/11/2022 01:59:43.214","310325248","9035522048","0","100","1","16376","1310520","216912","11.520928906672933678"
"11/11/2022 01:59:58.225","309870592","9034215424","0","100","1","16360","1310520","216912","10.806707382724866306"
"11/11/2022 02:00:13.218","309174272","9019994112","0","100","1","16328","1310520","216912","10.272537781060009365"
"11/11/2022 02:00:28.209","307908608","9018269696","0","100","1","16328","1310520","216928","11.315270185471980824"
"11/11/2022 02:00:43.217","308232192","9011625984","0","100","1","8288","1315560","208728","13.036981731523011874"
"11/11/2022 02:00:58.231","307531776","9018040320","0","100","1","8232","1315560","208728","10.865267210664120157"
"11/11/2022 02:01:13.216","308142080","9011097600","0","100","1","8216","1315560","208728","10.38206555927997421"
"11/11/2022 02:01:28.230","307445760","9008664576","0","100","1","8184","1315560","208728","11.562912773016131851"
"11/11/2022 02:01:43.223","307486720","8992116736","0","100","1","8296","1311360","208568","12.369889563494773199"
"11/11/2022 02:01:58.217","307982336","8995508224","0","100","1","8256","1311360","208568","11.005724251872683439"
"11/11/2022 02:02:13.228","308297728","9004859392","0","100","1","8200","1311360","208568","9.9252904981847027699"
"11/11/2022 02:02:28.219","307949568","9004199936","0","100","1","8152","1311360","208568","9.6213457224835767789"
"11/11/2022 02:02:43.204","307511296","8988536832","0","100","1","8288","4800","208568","12.016381847854395559"
"11/11/2022 02:02:58.208","306855936","8998301696","0","100","1","8240","1310280","208568","13.228771437647225184"
"11/11/2022 02:03:13.223","307572736","9004040192","0","100","1","8184","1451760","208568","11.298245878570034151"
"11/11/2022 02:03:28.219","307105792","8998395904","0","100","1","8136","1373640","208568","11.945198936891099351"
"11/11/2022 02:03:43.213","307716096","9013796864","0","100","1","8792","1357200","208568","12.58228726848715695"
"11/11/2022 02:03:58.223","307240960","8985382912","0","100","1","8656","1350360","208328","15.758777892698150325"
"11/11/2022 02:04:13.221","308432896","9009147904","0","100","1","8536","1302600","208328","15.23601548586569443"
"11/11/2022 02:04:28.218","308240384","9003769856","0","100","1","8512","1302600","208328","13.145613057792404632"
"11/11/2022 02:04:43.213","308572160","9028308992","0","100","1","16032","1302600","216688","12.587264205616200741"
"11/11/2022 02:04:58.224","308133888","8992043008","0","100","1","8376","4800","208488","11.667174522774637069"
"11/11/2022 02:05:13.220","308682752","9000501248","0","100","1","8312","1295400","208488","10.027067259114053499"
"11/11/2022 02:05:28.217","308506624","9001738240","0","100","1","8240","1317720","208488","12.382072061571324895"
"11/11/2022 02:05:43.224","308011008","9019154432","0","100","1","8064","1317720","208504","9.6366777289302429921"
"11/11/2022 02:05:58.218","307556352","9016516608","0","100","1","8048","1317720","208504","10.407489850927065689"
"11/11/2022 02:06:13.212","308146176","8994328576","0","100","1","8288","1311600","208504","9.6125173477273229139"
"11/11/2022 02:06:28.225","306556928","8997871616","0","100","1","8232","1311600","208504","13.300523226034199453"
"11/11/2022 02:06:43.222","307122176","9014865920","0","100","1","8088","1311600","208504","9.4365787925225870225"
"11/11/2022 02:06:58.209","306655232","9012498432","0","100","1","8072","1311600","208504","12.258567773031680659"
"11/11/2022 02:07:13.224","307240960","8987832320","0","100","1","8288","1310760","208504","13.428024936502069409"
"11/11/2022 02:07:28.213","306790400","9001955328","0","100","1","8216","1310760","208504","13.309278130492730341"
"11/11/2022 02:07:43.219","307376128","9012219904","0","100","1","8096","1310760","208504","10.426822451535189273"
"11/11/2022 02:07:58.217","306966528","9012129792","0","100","1","8072","1310760","208504","10.886140808949761549"
"11/11/2022 02:08:13.232","307535872","8986800128","0","100","1","8304","4800","208504","10.599243416429725784"
"11/11/2022 02:08:28.224","307150848","8990781440","0","100","1","8248","1307760","208504","11.700037969244082348"
"11/11/2022 02:08:43.213","307732480","9007550464","0","100","1","8704","1307760","208504","9.8658075405852478923"
"11/11/2022 02:08:58.222","306999296","9006710784","0","100","1","8616","1307760","208504","10.406335454840798249"
"11/11/2022 02:09:13.218","307585024","9005600768","0","100","1","8576","1307760","208504","9.4950401525212164699"
"11/11/2022 02:09:28.202","307314688","8991444992","0","100","1","8800","1305600","208504","12.824874746780034585"
"11/11/2022 02:09:43.216","308391936","9016619008","0","100","1","16160","1305600","216704","12.577780714128227402"
"11/11/2022 02:09:58.221","307720192","9016111104","0","100","1","16136","1305600","216704","10.485211257486904302"
"11/11/2022 02:10:13.214","308355072","9015058432","0","100","1","16120","1305600","216704","10.235095818828055414"
"11/11/2022 02:10:28.223","307875840","8986451968","0","100","1","8408","4800","208504","10.352819934101608723"
"11/11/2022 02:10:43.209","308469760","9012920320","0","100","1","7992","1302360","208504","12.040060805717390124"
"11/11/2022 02:10:58.218","307027968","9004814336","0","100","1","7960","1302360","208504","10.614749940256661631"
"11/11/2022 02:11:13.217","307630080","9004920832","0","100","1","7952","1302360","208504","11.59382182170537412"
"11/11/2022 02:11:28.227","307404800","9003438080","0","100","1","7968","1302360","208552","13.025179263693720699"
"11/11/2022 02:11:43.216","307728384","8999845888","0","100","1","8136","1304760","208552","14.420034333589804021"
"11/11/2022 02:11:58.222","307281920","9001783296","0","100","1","8120","1304760","208552","10.707110746131620616"
"11/11/2022 02:12:13.207","309059584","9048256512","0","100","1","8080","1242240","208552","19.268575335089643374"
"11/11/2022 02:12:28.221","309542912","9042477056","0","100","1","8032","1242240","208568","12.544336802871381309"
"11/11/2022 02:12:43.208","309047296","9024327680","0","100","1","8176","4800","208568","12.046384139743814501"
"11/11/2022 02:12:58.209","309944320","9028780032","0","100","1","8120","1274880","208568","10.802202729451948926"
"11/11/2022 02:13:13.220","309460992","9025568768","0","100","1","8056","1274880","208568","9.675562672355365379"
"11/11/2022 02:13:28.207","310083584","9025855488","0","100","1","8000","1274880","208568","12.396400781539917091"
"11/11/2022 02:13:43.212","309829632","9035563008","0","100","1","8736","1274880","208568","11.440558106299636876"
"11/11/2022 02:13:58.213","310460416","9015988224","0","100","1","8544","1284960","208272","13.521089440929301873"
"11/11/2022 02:14:13.229","309907456","9005027328","0","100","1","8520","1284960","208272","10.142937808914743059"
"11/11/2022 02:14:28.228","310239232","9008463872","0","100","1","8504","1284960","208288","9.7468687143505654547"
"11/11/2022 02:14:43.220","309784576","9034252288","0","100","1","16008","1297920","216632","10.788390903646838836"
"11/11/2022 02:14:58.214","310407168","8997179392","0","100","1","8360","1291920","208432","11.838365902311275946"
"11/11/2022 02:15:13.214","310235136","9004441600","0","100","1","8296","1291920","208432","10.43297981699525856"
"11/11/2022 02:15:28.221","310571008","9008082944","0","100","1","8208","1291920","208432","12.239221496366003095"
"11/11/2022 02:15:43.219","310132736","9026826240","0","100","1","8016","1291920","208448","11.499813164281258437"
"11/11/2022 02:15:58.205","310702080","8995065856","0","100","1","8296","4800","208448","13.707315789678442997"
"11/11/2022 02:16:13.215","309465088","9002786816","0","100","1","8248","1294320","208448","14.755283675696285073"
"11/11/2022 02:16:28.221","310099968","9005686784","0","100","1","8184","1294320","208448","11.182999103415180997"
"11/11/2022 02:16:43.214","310382592","9024405504","0","100","1","8080","1323600","208448","10.690663029916546378"
"11/11/2022 02:16:58.219","309932032","9025069056","0","100","1","8064","1323600","208448","11.747974364115910006"
"11/11/2022 02:17:13.214","310538240","9008635904","0","100","1","8272","1327800","208448","13.026903538742363509"
"11/11/2022 02:17:28.226","310063104","9004482560","0","100","1","8184","1327800","208448","8.1635477613008937681"
"11/11/2022 02:17:43.217","310652928","9019932672","0","100","1","8072","1327800","208448","11.44148420958410739"
"11/11/2022 02:17:58.221","310312960","9019592704","0","100","1","8056","1327800","208448","9.724165176312560277"
"11/11/2022 02:18:13.215","309735424","8997269504","0","100","1","8264","4800","208448","15.05965908149272714"
"11/11/2022 02:18:28.216","309293056","9005445120","0","100","1","8152","1402320","208448","9.2735762955433287402"
"11/11/2022 02:18:43.228","309878784","9023401984","0","100","1","8672","1365000","208448","11.996828779964252121"
"11/11/2022 02:18:58.214","309436416","9022885888","0","100","1","8568","1351200","208448","9.3187021724886456298"
"11/11/2022 02:19:13.228","310022144","9026473984","0","100","1","8536","1351200","208448","9.97987372268912587"
"11/11/2022 02:19:28.225","309858304","9011445760","0","100","1","8704","1335840","208448","15.657439951097940067"
"11/11/2022 02:19:43.219","309673984","9038385152","0","100","1","16064","1335840","216648","13.393533688167236662"
"11/11/2022 02:19:58.216","308994048","9037926400","0","100","1","16040","1335840","216648","12.442258932290496176"
"11/11/2022 02:20:13.227","309583872","9037545472","0","100","1","16016","1335840","216648","10.300491576329029897"
"11/11/2022 02:20:28.226","309129216","9011539968","0","100","1","8376","1320480","208448","13.664816568735993485"
"11/11/2022 02:20:43.212","309735424","9020719104","0","100","1","7968","1320480","208464","9.6588032465696365136"
"11/11/2022 02:20:58.221","309260288","9019621376","0","100","1","7952","1320480","208464","11.652035269930527406"
"11/11/2022 02:21:13.209","309583872","9020002304","0","100","1","7936","1320480","208464","11.384698152879124677"
"11/11/2022 02:21:28.223","308367360","9000820736","0","100","1","8160","4800","208464","15.63016906349150581"
"11/11/2022 02:21:43.214","308969472","9016414208","0","100","1","8064","1321560","208464","11.674721369199037468"
"11/11/2022 02:21:58.227","308502528","9015885824","0","100","1","8040","1321560","208464","9.9651327462616521302"
"11/11/2022 02:22:13.222","307503104","9001144320","0","100","1","8008","1321560","208464","12.796717422431292732"
"11/11/2022 02:22:28.221","307318784","8999530496","0","100","1","7976","1321560","208464","10.757044216208432985"
"11/11/2022 02:22:43.209","307650560","8985616384","0","100","1","8168","1327920","208464","13.568625847174974552"
"11/11/2022 02:22:58.219","307720192","8990928896","0","100","1","8120","1327920","208464","7.653349472506643103"
"11/11/2022 02:23:13.210","308310016","8995819520","0","100","1","8056","1327920","208464","10.374851680086260686"
"11/11/2022 02:23:28.219","307859456","8994484224","0","100","1","8024","1327920","208464","13.030320041009101573"
"11/11/2022 02:23:43.209","308457472","8990834688","0","100","1","8688","4800","208240","11.65997679362731354"
"11/11/2022 02:23:58.211","308019200","8990945280","0","100","1","8512","1328880","208240","11.848069389703464793"
"11/11/2022 02:24:13.220","308326400","8994447360","0","100","1","8456","1328880","208240","11.254957838332890319"
"11/11/2022 02:24:28.215","308154368","8996958208","0","100","1","8440","1328880","208256","11.687450855082381906"
"11/11/2022 02:24:43.219","308195328","9023074304","0","100","1","15984","1328880","216648","9.9467300358434425078"
"11/11/2022 02:24:58.218","308342784","8989274112","0","100","1","8288","1321080","208448","12.690869213970534801"
"11/11/2022 02:25:13.209","308387840","8991612928","0","100","1","8248","1321080","208448","11.947401469064445223"
"11/11/2022 02:25:28.218","309002240","8993943552","0","100","1","8176","1321080","208448","10.553256776617292445"
"11/11/2022 02:25:43.204","308510720","9010454528","0","100","1","8032","1321080","208464","9.8900133386260016266"
"11/11/2022 02:25:58.220","309145600","8985321472","0","100","1","8280","1327080","208464","14.344960388102201421"
"11/11/2022 02:26:13.215","308920320","8990720000","0","100","1","8224","1327080","208464","9.9081140847676945071"
"11/11/2022 02:26:28.219","309526528","8989253632","0","100","1","8168","1327080","208464","10.581863581088734705"
"11/11/2022 02:26:43.215","308002816","9005821952","0","100","1","8056","1327080","208464","11.462534321049878017"
"11/11/2022 02:26:58.223","308031488","8993689600","0","100","1","8256","4800","208464","11.571289645654481149"
"11/11/2022 02:27:13.219","307568640","9000595456","0","100","1","8184","1326840","208464","12.95566142716394431"
"11/11/2022 02:27:28.218","308133888","8999514112","0","100","1","8128","1326840","208464","10.462241201853760941"
"11/11/2022 02:27:43.216","307933184","9017892864","0","100","1","8024","1326840","208464","10.382799361925609816"
"11/11/2022 02:27:58.231","308580352","9016541184","0","100","1","8008","1326840","208464","13.159636033059818772"
"11/11/2022 02:28:13.222","308092928","8986877952","0","100","1","8256","1323120","208464","13.568206534145089037"
"11/11/2022 02:28:28.209","308723712","8997658624","0","100","1","8152","1323120","208464","10.880493908793765101"
"11/11/2022 02:28:43.214","307982336","9011646464","0","100","1","8728","1323120","208464","11.012010735563526609"
"11/11/2022 02:28:58.215","308580352","9012338688","0","100","1","8600","1323120","208464","12.161828677082986871"
"11/11/2022 02:29:13.217","307257344","8992198656","0","100","1","8816","4800","208464","14.008774358976816998"
"11/11/2022 02:29:28.224","307761152","9013182464","0","100","1","8696","1317000","208464","12.843186151296759334"
"11/11/2022 02:29:43.223","307302400","9035427840","0","100","1","16120","1317000","216664","10.305228145863210898"
"11/11/2022 02:29:58.222","307929088","9034579968","0","100","1","16088","1317000","216664","12.495167983176036941"
"11/11/2022 02:30:13.213","310833152","9088172032","0","100","1","16064","1267200","216664","17.189352602906183165"
"11/11/2022 02:30:28.216","310255616","9051512832","0","100","1","8432","1263000","208464","12.230343371267293762"
"11/11/2022 02:30:43.231","310812672","9061982208","0","100","1","7912","1288320","208464","10.740028241178755763"
"11/11/2022 02:30:58.225","310128640","9059729408","0","100","1","7888","1288320","208464","10.93143567863805643"
"11/11/2022 02:31:13.225","310693888","9049907200","0","100","1","7880","1288320","208464","11.664440610570048662"
"11/11/2022 02:31:28.221","310251520","9027215360","0","100","1","8168","1296240","208464","14.155241607635138834"
"11/11/2022 02:31:43.212","310845440","9040486400","0","96.658647420475801937","1","5472","1296240","210224","12.684505962068504559"
"11/11/2022 02:31:58.226","309415936","9040510976","0","100","1","5448","1296240","210224","12.904791821976701272"
"11/11/2022 02:32:13.219","309903360","9035882496","0","100","1","5440","1296240","210224","11.679662951635872759"
"11/11/2022 02:32:28.212","309215232","9011707904","0","100","1","8192","4800","207792","14.517779268170393436"
"11/11/2022 02:32:43.220","309809152","9029812224","0","100","1","8064","1289880","207792","12.752516040860140123"
"11/11/2022 02:32:58.211","309653504","9027850240","0","100","1","8048","1289880","207792","12.225447517728561309"
"11/11/2022 02:33:13.216","309133312","9029492736","0","100","1","8032","1457280","207792","13.309492033685266676"
"11/11/2022 02:33:28.216","308420608","9037291520","0","100","1","8000","1364760","207808","11.046428176184486247"
"11/11/2022 02:33:43.210","307453952","9027006464","0","100","1","9048","1341960","207808","14.232603438596768797"
"11/11/2022 02:33:58.217","307937280","9024856064","0","100","1","8832","1341960","207808","12.075089946318829703"
"11/11/2022 02:34:13.225","308494336","9022394368","0","100","1","8792","1341960","207808","9.1229876085988657053"
"11/11/2022 02:34:28.222","308215808","9026486272","0","100","1","8760","1341960","207808","11.131702089054851257"
"11/11/2022 02:34:43.217","308772864","9009651712","0.46683652357964933177","100","1","9320","4800","208904","14.656323385975056794"
"11/11/2022 02:34:58.224","308346880","9015808000","0","100","1","9272","1317240","208904","12.240737226425279616"
"11/11/2022 02:35:13.215","309329920","9026646016","0","100","1","9224","1317240","208904","11.185868576982016975"
"11/11/2022 02:35:28.220","308355072","9029230592","0","100","1","9208","1317240","208928","9.3886027114939540894"
"11/11/2022 02:35:43.206","308961280","9043976192","0","100","1","9104","1302840","208952","14.516895841802179845"
"11/11/2022 02:35:58.208","308645888","9021743104","0","100","1","9296","1311000","208952","15.796795595597146189"
"11/11/2022 02:36:13.210","309202944","9022013440","0","100","1","9248","1311000","208952","11.662413133288474398"
"11/11/2022 02:36:28.211","309301248","9029529600","0","100","1","9200","1311000","208968","10.644475780699435674"
"11/11/2022 02:36:43.216","309878784","9051455488","0","100","1","9104","1311000","208976","9.5583246199417715161"
"11/11/2022 02:36:58.230","311042048","9032138752","0","100","1","9328","1258440","208960","16.046355447084181378"
"11/11/2022 02:37:13.227","309399552","9036201984","0","100","1","9264","1284600","208960","8.5715920205648217234"
"11/11/2022 02:37:28.214","308641792","9040715776","0","100","1","9208","1284600","208984","13.561853863740491732"
"11/11/2022 02:37:43.216","309235712","9055834112","0","100","1","9112","1284600","208984","13.433239889456515925"
"11/11/2022 02:37:58.221","308822016","9027284992","0","100","1","9088","1297920","208984","12.450705816565200479"
"11/11/2022 02:38:13.212","309366784","9024675840","0","100","1","9288","1303080","208968","13.88236788631105334"
"11/11/2022 02:38:28.215","308912128","9027452928","0","100","1","9216","1303080","208984","9.3171368456098857536"
"11/11/2022 02:38:43.218","309493760","9042653184","0","100","1","9808","1303080","209016","11.85340093753959323"
"11/11/2022 02:38:58.213","309080064","9042661376","0","100","1","9704","1303080","209056","10.305239531368137307"
"11/11/2022 02:39:13.214","309620736","9017581568","0","100","1","9168","1310040","208384","12.129535182364881152"
"11/11/2022 02:39:28.226","309170176","9025818624","0","100","1","9120","1310040","208400","12.85465213954573116"
"11/11/2022 02:39:43.215","309772288","9048457216","0.066713542270007267221","100","1","15864","1310040","216960","9.7279586780377176325"
"11/11/2022 02:39:58.215","309608448","9054556160","0","100","1","15864","1294200","216960","10.260555463674215559"
"11/11/2022 02:40:13.221","310194176","9016774656","0","100","1","8832","4800","208760","11.857050317740958079"
"11/11/2022 02:40:28.207","309714944","9022025728","0","100","1","8776","1298040","208760","10.633216603901196606"
